address,area,rooms,criteria,price,Neighbourhood,longitude,latitude
"Blohmstraße 40, Lichtenrade (Tempelhof), Berlin",68.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",211000.0,Tempelhof,13.38638,52.38905
"Silbersteinstraße 82, Neukölln (Neukölln), Berlin",103.0,3.0,,414500.0,Neukölln,13.42973,52.46628
"Voltairestr. 3, Mitte (Mitte), Berlin",60.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+4']",480000.0,Mitte,13.41495,52.51724
"Friedelstrasse 30, Neukölln (Neukölln), Berlin",62.0,2.0,"['Provisionsfrei*', 'Einbauküche']",372000.0,Neukölln,13.42834,52.49287
"Savignyplatz 5, Charlottenburg (Charlottenburg), Berlin",121.0,3.0,"['Balkon/Terrasse', 'Keller', 'Gäste-WC', '+1']",949000.0,Charlottenburg,13.32293,52.50653
"Wilmersdorf (Wilmersdorf), Berlin",89.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+3']",839000.0,Wilmersdorf,13.3311,52.48665
"Mariendorf (Tempelhof), Berlin",110.0,4.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+2']",480000.0,Tempelhof,13.38449,52.45321
"Fehrbelliner Str 27, Mitte (Mitte), Berlin",55.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+2']",420000.0,Mitte,13.40252,52.53405
"Reinickendorf (Reinickendorf), Berlin",60.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+1']",198000.0,Reinickendorf,13.35373,52.57474
"Langhansstraße 27A, Weißensee (Weißensee), Berlin",58.0,2.0,"['Provisionsfrei*', 'Einbauküche', 'Garten', '+2']",295000.0,Weißensee,13.44361,52.55094
"Mörchinger Straße 117E, Zehlendorf (Zehlendorf), Berlin",59.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+2']",250000.0,Zehlendorf,13.27218,52.43622
"Welserstraße 26, Schöneberg (Schöneberg), Berlin",33.0,1.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+2']",221000.0,Schöneberg,13.34278,52.49942
"Wilmersdorf (Wilmersdorf), Berlin",132.0,3.5,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+3']",995000.0,Wilmersdorf,13.3311,52.48665
"Pankow (Pankow), Berlin",111.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+2']",498000.0,Pankow,13.40248,52.56926
"Prenzlauer Berg (Prenzlauer Berg), Berlin",70.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+1']",480000.0,Prenzlauer Berg,13.41931,52.52857
"Woelckpromenade 29, Weißensee (Weißensee), Berlin",71.0,2.5,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",299000.0,Weißensee,13.45505,52.55501
"Charlottenburg (Charlottenburg), Berlin",62.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+2']",290000.0,Charlottenburg,13.29005,52.533
"Flinsberger Platz 3, Schmargendorf (Wilmersdorf), Berlin",63.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+1']",420000.0,Wilmersdorf,13.2912,52.48454
"Ahornallee 6, Charlottenburg (Charlottenburg), Berlin",189.0,5.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+3']",950000.0,Charlottenburg,13.29005,52.533
"Emserstr. 11, Wilmersdorf (Wilmersdorf), Berlin",49.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+3']",283000.0,Wilmersdorf,13.31995,52.49439
"Görlitzer Straße 34 Kreuzberg, Kreuzberg (Kreuzberg), Berlin",45.0,2.0,"['Provisionsfrei*', 'Einbauküche', 'Garten', '+1']",236250.0,Kreuzberg,13.44424,52.49551
"Thorwaldsenstraße 28, Steglitz (Steglitz), Berlin",58.0,2.0,"['Balkon/Terrasse', 'Keller']",195000.0,Steglitz,13.344,52.46184
"Öschelbronner Weg 22, Lübars (Reinickendorf), Berlin",60.0,2.0,"['Provisionsfrei*', 'Einbauküche', 'Garten']",330000.0,Reinickendorf,13.34155,52.60802
"Wedding (Wedding), Berlin",56.0,2.0,,165000.0,Wedding,13.35474,52.54782
"Mimosenweg 11, Rudow (Neukölln), Berlin",80.0,3.0,"['Balkon/Terrasse', 'Keller']",242000.0,Neukölln,13.50707,52.42596
"Haupstr. 48-52, Rosenthal (Pankow), Berlin",54.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",164500.0,Pankow,13.37174,52.59124
"Spandau (Spandau), Berlin",50.0,2.0,"['Balkon/Terrasse', 'Keller']",145000.0,Spandau,13.20217,52.53487
"Schönhauserallee 27, Prenzlauer Berg (Prenzlauer Berg), Berlin",69.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",445632.0,Prenzlauer Berg,13.41276,52.53638
"Sonnenburger Straße 55, Prenzlauer Berg (Prenzlauer Berg), Berlin",67.0,2.0,['Keller'],299000.0,Prenzlauer Berg,13.4071,52.54631
"Choriner Strasse 54, Prenzlauer Berg (Prenzlauer Berg), Berlin",87.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+3']",879600.0,Prenzlauer Berg,13.42276,52.52815
"Hildburghauser Str. 200, Lichterfelde (Steglitz), Berlin",51.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",215000.0,Steglitz,13.32375,52.4188
"Lichterfelde (Steglitz), Berlin",125.0,2.0,"['Einbauküche', 'Aufzug', 'Stufenlos']",620000.0,Steglitz,13.31894,52.43294
"Friedrichshain (Friedrichshain), Berlin",57.0,2.0,"['Keller', 'Aufzug']",250000.0,Friedrichshain,13.43073,52.52883
"Charlottenburg (Charlottenburg), Berlin",46.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",154500.0,Charlottenburg,13.29005,52.533
"Bismarckstraße 88, Charlottenburg (Charlottenburg), Berlin",85.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+2']",394250.0,Charlottenburg,13.30788,52.51136
"Spandau (Spandau), Berlin",71.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+1']",209000.0,Spandau,13.20217,52.53487
"Mühlenstraße 60, Friedrichshain (Friedrichshain), Berlin",90.0,2.0,"['Einbauküche', 'Gäste-WC', 'Aufzug', '+1']",998500.0,Friedrichshain,13.43714,52.50623
"Wilmersdorf (Wilmersdorf), Berlin",31.0,1.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+2']",199000.0,Wilmersdorf,13.3311,52.48665
"Friedrichshagen (Köpenick), Berlin",102.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+2']",425000.0,Köpenick,13.58933,52.45134
"Charlottenburg (Charlottenburg), Berlin",55.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Garten', '+1']",299000.0,Charlottenburg,13.29005,52.533
"Prinz-Eugen-Straße 18, Wedding (Wedding), Berlin",40.0,1.0,"['Provisionsfrei*', 'Einbauküche', 'Keller']",180000.0,Wedding,13.36396,52.54805
"Tiergarten (Tiergarten), Berlin",50.0,2.0,"['Balkon/Terrasse', 'Garten', 'Keller']",298000.0,Tiergarten,13.37171,52.5196
"Rosenthal (Pankow), Berlin",85.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",289000.0,Pankow,13.37777,52.59978
"Schöneberg (Schöneberg), Berlin",53.0,2.0,"['Einbauküche', 'Keller']",205000.0,Schöneberg,13.35117,52.4727
"Alte-Schönhauser-Straße 4, Mitte (Mitte), Berlin",135.0,4.0,"['Einbauküche', 'Gäste-WC']",750000.0,Mitte,13.40859,52.52795
"Wilmersdorf (Wilmersdorf), Berlin",60.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+1']",419000.0,Wilmersdorf,13.3311,52.48665
"Wilmersdorf (Wilmersdorf), Berlin",110.0,3.0,"['Balkon/Terrasse', 'Garten', 'Keller', '+3']",679000.0,Wilmersdorf,13.3311,52.48665
"Mariendorf (Tempelhof), Berlin",116.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+1']",520000.0,Tempelhof,13.38449,52.45321
"Sachsenwaldstraße 25, Steglitz (Steglitz), Berlin",36.0,1.0,"['Provisionsfrei*', 'Einbauküche', 'Keller', '+2']",149500.0,Steglitz,13.33867,52.46267
"Mitte (Mitte), Berlin",70.0,3.0,"['Balkon/Terrasse', 'Keller']",419000.0,Mitte,13.38717,52.51796
"Koloniestraße 149, Wedding (Wedding), Berlin",64.0,2.5,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",259000.0,Wedding,13.37684,52.55532
"Köpenick (Köpenick), Berlin",81.0,4.0,"['Balkon/Terrasse', 'Keller', 'Gäste-WC']",235000.0,Köpenick,13.57474,52.44602
"Lichterfelde (Steglitz), Berlin",164.0,5.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",899000.0,Steglitz,13.31894,52.43294
"Mitte (Mitte), Berlin",100.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+2']",665000.0,Mitte,13.38717,52.51796
"Paul-Lincke-Ufer 8c, Kreuzberg (Kreuzberg), Berlin",114.0,2.0,"['Provisionsfrei*', 'Einbauküche', 'Keller', '+3']",798000.0,Kreuzberg,13.43509,52.49291
"Bundesallee 187, Wilmersdorf (Wilmersdorf), Berlin",86.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+2']",439000.0,Wilmersdorf,13.33139,52.48931
"Bödikerstraße 8, Friedrichshain (Friedrichshain), Berlin",54.0,2.0,"['Balkon/Terrasse', 'Keller']",270000.0,Friedrichshain,13.46367,52.49988
"Wedding (Wedding), Berlin",132.0,5.0,"['Einbauküche', 'Garten', 'Keller', '+1']",545000.0,Wedding,13.35474,52.54782
"Tempelhofer Weg 13-24, Schöneberg (Schöneberg), Berlin",73.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+2']",439000.0,Schöneberg,13.35898,52.47741
"Goerzallee 24, Lichterfelde (Steglitz), Berlin",50.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",129000.0,Steglitz,13.30677,52.42967
"Friedrichshain (Friedrichshain), Berlin",84.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",480000.0,Friedrichshain,13.43073,52.52883
"Prinz-Handjery-Straße 62B, Zehlendorf (Zehlendorf), Berlin",63.0,1.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",315000.0,Zehlendorf,13.26518,52.42604
"Wilmersdorf (Wilmersdorf), Berlin",118.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",629000.0,Wilmersdorf,13.3311,52.48665
"Zellestraße 5, Friedrichshain (Friedrichshain), Berlin",36.0,1.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+1']",198500.0,Friedrichshain,13.45971,52.51824
"Gollanczstrasse 27c, Frohnau (Reinickendorf), Berlin",57.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+1']",259000.0,Reinickendorf,13.28581,52.63896
"Kurfürstenstrasse 126A, Schöneberg (Schöneberg), Berlin",63.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",329800.0,Schöneberg,13.35124,52.50173
"Proskauer Str. 25, Friedrichshain (Friedrichshain), Berlin",58.0,2.0,['Keller'],195000.0,Friedrichshain,13.46128,52.518
"Kreuzberg (Kreuzberg), Berlin",100.0,4.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+5']",929000.0,Kreuzberg,13.38085,52.48974
"revalerstr. 9, Friedrichshain (Friedrichshain), Berlin",121.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+3']",915000.0,Friedrichshain,13.4533,52.5083
"Ludwig-Klapp-Straße 4, Baumschulenweg (Treptow), Berlin",48.0,1.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",199000.0,Treptow,13.48741,52.46755
"Lichtenrade (Tempelhof), Berlin",134.0,3.0,['Balkon/Terrasse'],445000.0,Tempelhof,13.41248,52.3916
"Dolzigerstr 2, Friedrichshain (Friedrichshain), Berlin",70.0,2.5,"['Provisionsfrei*', 'Einbauküche', 'Keller']",404250.0,Friedrichshain,13.46335,52.51957
"Länderallee 35, Charlottenburg (Charlottenburg), Berlin",44.0,1.5,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",250000.0,Charlottenburg,13.29005,52.533
"Cotheniusstrasse 20, Prenzlauer Berg (Prenzlauer Berg), Berlin",56.0,2.0,"['Balkon/Terrasse', 'Garten', 'Keller']",295000.0,Prenzlauer Berg,13.44685,52.52809
"Dänenstraße 14, Prenzlauer Berg (Prenzlauer Berg), Berlin",100.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",639000.0,Prenzlauer Berg,13.42163,52.52784
"Düsseldorfer Straße 39, Wilmersdorf (Wilmersdorf), Berlin",80.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+2']",579000.0,Wilmersdorf,13.30844,52.49728
"Ostseestrasse 47, Prenzlauer Berg (Prenzlauer Berg), Berlin",71.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+1']",349800.0,Prenzlauer Berg,13.42189,52.52835
"Lichterfelde (Steglitz), Berlin",60.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+1']",231500.0,Steglitz,13.31894,52.43294
"Petersburger Straße 37, Friedrichshain (Friedrichshain), Berlin",91.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+2']",692000.0,Friedrichshain,13.45043,52.52306
"Elßholzstr. 13, Schöneberg (Schöneberg), Berlin",65.0,2.5,"['Balkon/Terrasse', 'Keller', 'Aufzug']",310000.0,Schöneberg,13.35634,52.49211
"Frohnau (Reinickendorf), Berlin",70.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",368000.0,Reinickendorf,13.3497,52.57546
"Düsseldorferstrasse 00, Wilmersdorf (Wilmersdorf), Berlin",118.0,4.0,"['Einbauküche', 'Keller', 'Gäste-WC', '+1']",659000.0,Wilmersdorf,13.31401,52.49673
"Charlottenburg (Charlottenburg), Berlin",36.0,1.0,['Balkon/Terrasse'],159800.0,Charlottenburg,13.29005,52.533
"Konradshöhe (Reinickendorf), Berlin",117.0,4.5,,465075.0,Reinickendorf,13.3497,52.57546
"Charlottenburg (Charlottenburg), Berlin",27.0,1.0,"['Balkon/Terrasse', 'Einbauküche', 'Aufzug']",185000.0,Charlottenburg,13.29005,52.533
"Frankfurter Alle 11, Friedrichshain (Friedrichshain), Berlin",70.0,2.0,"['Einbauküche', 'Garten', 'Keller', '+1']",385000.0,Friedrichshain,13.45686,52.51607
"Karlshorst (Lichtenberg), Berlin",99.0,3.0,"['Einbauküche', 'Garten']",360000.0,Lichtenberg,13.48088,52.51618
"Kaiserstraße X, Mariendorf (Tempelhof), Berlin",76.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse']",195000.0,Tempelhof,13.3789,52.44537
"Charlottenburger Straße X, Zehlendorf (Zehlendorf), Berlin",62.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse']",195000.0,Zehlendorf,13.26566,52.43697
"Pichelsdorfer Straße X, Spandau (Spandau), Berlin",60.0,2.0,['Provisionsfrei*'],155000.0,Spandau,13.19783,52.52055
"Kirschnerweg X, Buckow (Neukölln), Berlin",91.0,4.0,"['Provisionsfrei*', 'Balkon/Terrasse']",205000.0,Neukölln,13.45406,52.42673
"Eweststraße X, Französisch Buchholz (Pankow), Berlin",38.0,1.0,"['Provisionsfrei*', 'Balkon/Terrasse']",100000.0,Pankow,13.43344,52.59395
"Finowstraße X, Friedrichshain (Friedrichshain), Berlin",35.0,1.0,['Provisionsfrei*'],175000.0,Friedrichshain,13.43073,52.52883
"Damaschkestraße X, Wilmersdorf (Wilmersdorf), Berlin",26.0,1.0,['Provisionsfrei*'],89000.0,Wilmersdorf,13.29921,52.50064
"Brückenstraße X, Niederschöneweide (Treptow), Berlin",59.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse']",130000.0,Treptow,13.51125,52.45776
"Richard-Tauber-Damm X, Lichtenrade (Tempelhof), Berlin",72.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse']",182000.0,Tempelhof,13.39252,52.41555
"Schuckertdamm X, Siemensstadt (Spandau), Berlin",43.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse']",90000.0,Spandau,13.26824,52.5414
"Friedrich-Wilhelm-Straße X, Tempelhof (Tempelhof), Berlin",29.0,1.0,"['Provisionsfrei*', 'Balkon/Terrasse']",100000.0,Tempelhof,13.38754,52.45788
"Prenzlauer Berg (Prenzlauer Berg), Berlin",57.0,2.0,['Provisionsfrei*'],350000.0,Prenzlauer Berg,13.41931,52.52857
"Poschingerstr. 36-44, Steglitz (Steglitz), Berlin",73.0,2.5,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",375000.0,Steglitz,13.3345,52.46274
"Charlottenburg (Charlottenburg), Berlin",31.0,1.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+2']",214000.0,Charlottenburg,13.29005,52.533
"Ollenhauerstraße 45, Reinickendorf (Reinickendorf), Berlin",55.0,1.5,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",199000.0,Reinickendorf,13.33157,52.57262
"Ollenhauerstraße 50, Reinickendorf (Reinickendorf), Berlin",62.0,1.5,"['Provisionsfrei*', 'Keller']",215000.0,Reinickendorf,13.33203,52.57325
"Kavalierstraße 19 B, Pankow (Pankow), Berlin",148.0,5.0,"['Balkon/Terrasse', 'Keller']",659000.0,Pankow,13.40964,52.57354
"Tempelhof (Tempelhof), Berlin",62.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",240000.0,Tempelhof,13.38937,52.46579
"Mariendorf (Tempelhof), Berlin",60.0,3.0,,183000.0,Tempelhof,13.38449,52.45321
"Steglitz (Steglitz), Berlin",116.0,4.5,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",489000.0,Steglitz,13.36061,52.44677
"Niestrasse 10, Friedenau (Schöneberg), Berlin",59.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",359000.0,Schöneberg,13.33305,52.47263
"Neukölln (Neukölln), Berlin",81.0,3.0,"['Einbauküche', 'Garten', 'Keller']",539550.0,Neukölln,13.45521,52.46334
"Neukölln (Neukölln), Berlin",69.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+1']",457980.0,Neukölln,13.45521,52.46334
"Neukölln (Neukölln), Berlin",76.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+1']",502600.0,Neukölln,13.45521,52.46334
"Pankow (Pankow), Berlin",60.0,3.0,"['Balkon/Terrasse', 'Einbauküche']",147000.0,Pankow,13.40248,52.56926
"Charlottenburg (Charlottenburg), Berlin",63.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",255000.0,Charlottenburg,13.29005,52.533
"Kniephofstraße 52, Steglitz (Steglitz), Berlin",87.0,3.5,"['Balkon/Terrasse', 'Keller']",449000.0,Steglitz,13.33649,52.46031
"Wedding (Wedding), Berlin",50.0,1.0,['Einbauküche'],265000.0,Wedding,13.35474,52.54782
"Lübbener Straße 4, Kreuzberg (Kreuzberg), Berlin",28.0,1.0,,180000.0,Kreuzberg,13.43683,52.49847
"Alemannenallee 2, Charlottenburg (Charlottenburg), Berlin",113.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+3']",669000.0,Charlottenburg,13.29005,52.533
"Reinickendorf (Reinickendorf), Berlin",75.0,2.0,,230000.0,Reinickendorf,13.35373,52.57474
"Friedenau (Schöneberg), Berlin",84.0,3.0,"['Balkon/Terrasse', 'Gäste-WC']",559000.0,Schöneberg,13.33741,52.46713
"Steglitz (Steglitz), Berlin",62.0,2.0,"['Balkon/Terrasse', 'Einbauküche']",350000.0,Steglitz,13.36061,52.44677
"Kastanienallee 1, Charlottenburg (Charlottenburg), Berlin",38.0,1.0,,149000.0,Charlottenburg,13.29005,52.533
"Lankwitz (Steglitz), Berlin",63.0,2.5,"['Balkon/Terrasse', 'Einbauküche']",209000.0,Steglitz,13.36236,52.43664
"Lankwitz (Steglitz), Berlin",63.0,2.5,"['Balkon/Terrasse', 'Einbauküche']",209000.0,Steglitz,13.36236,52.43664
"Mariendorf (Tempelhof), Berlin",85.0,2.5,,259000.0,Tempelhof,13.38449,52.45321
"Grunewald (Wilmersdorf), Berlin",82.0,2.0,,380000.0,Wilmersdorf,13.3152,52.48977
"Tempelhof (Tempelhof), Berlin",36.0,1.0,,162000.0,Tempelhof,13.38937,52.46579
"Friedrichshain (Friedrichshain), Berlin",51.0,2.0,['Balkon/Terrasse'],365000.0,Friedrichshain,13.43073,52.52883
"Mitte (Mitte), Berlin",92.0,3.0,,825000.0,Mitte,13.38717,52.51796
"Lichterfelde (Steglitz), Berlin",59.0,2.0,"['Balkon/Terrasse', 'Einbauküche']",230000.0,Steglitz,13.31894,52.43294
"Pankow (Pankow), Berlin",60.0,2.0,['Provisionsfrei*'],278000.0,Pankow,13.40248,52.56926
"Wilmersdorf (Wilmersdorf), Berlin",99.0,3.0,['Provisionsfrei*'],498000.0,Wilmersdorf,13.3311,52.48665
"Memlingstr. 1a, Lichterfelde (Steglitz), Berlin",124.0,7.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+1']",485000.0,Steglitz,13.31119,52.44013
"Lankwitz (Steglitz), Berlin",110.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+2']",450000.0,Steglitz,13.36236,52.43664
"Lankwitz (Steglitz), Berlin",58.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+1']",198000.0,Steglitz,13.36236,52.43664
"Wilmersdorf (Wilmersdorf), Berlin",87.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Aufzug']",429000.0,Wilmersdorf,13.3311,52.48665
"Wedding (Wedding), Berlin",52.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",245000.0,Wedding,13.35474,52.54782
"Mitte (Mitte), Berlin",130.0,4.0,"['Provisionsfrei*', 'Balkon/Terrasse']",945000.0,Mitte,13.38717,52.51796
"Mitte (Mitte), Berlin",50.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse']",365000.0,Mitte,13.38717,52.51796
"Niebuhrstraße 58, Charlottenburg (Charlottenburg), Berlin",108.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",700000.0,Charlottenburg,13.30938,52.50442
"Niebuhrstraße 58, Charlottenburg (Charlottenburg), Berlin",128.0,3.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",825000.0,Charlottenburg,13.30938,52.50442
"Charlottenburg (Charlottenburg), Berlin",136.0,4.0,"['Balkon/Terrasse', 'Keller', 'Gäste-WC', '+1']",900000.0,Charlottenburg,13.29005,52.533
"Niebuhrstraße 58, Charlottenburg (Charlottenburg), Berlin",92.0,3.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",635000.0,Charlottenburg,13.30938,52.50442
"Niebuhrstraße 58, Charlottenburg (Charlottenburg), Berlin",128.0,3.0,"['Balkon/Terrasse', 'Keller']",825000.0,Charlottenburg,13.30938,52.50442
"Baumschulenweg (Treptow), Berlin",87.0,3.0,['Keller'],330000.0,Treptow,13.48841,52.4667
"Schöneberg (Schöneberg), Berlin",30.0,1.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",165000.0,Schöneberg,13.35117,52.4727
"Schnackenburgstraße 7, Friedenau (Schöneberg), Berlin",62.0,2.0,"['Balkon/Terrasse', 'Keller']",309000.0,Schöneberg,13.33332,52.47458
"Charlottenburg (Charlottenburg), Berlin",72.0,2.0,,389000.0,Charlottenburg,13.29005,52.533
"Charlottenburg (Charlottenburg), Berlin",113.0,3.0,['Balkon/Terrasse'],699000.0,Charlottenburg,13.29005,52.533
"Charlottenburg (Charlottenburg), Berlin",77.0,2.5,,479000.0,Charlottenburg,13.29005,52.533
"Charlottenburg (Charlottenburg), Berlin",112.0,3.0,['Balkon/Terrasse'],680000.0,Charlottenburg,13.29005,52.533
"Friedrichshain (Friedrichshain), Berlin",96.0,2.0,['Gäste-WC'],419000.0,Friedrichshain,13.43073,52.52883
"Friedrichshain (Friedrichshain), Berlin",34.0,2.0,,149000.0,Friedrichshain,13.43073,52.52883
"Friedrichshain (Friedrichshain), Berlin",55.0,2.0,['Keller'],279000.0,Friedrichshain,13.43073,52.52883
"Friedrichshain (Friedrichshain), Berlin",57.0,2.0,['Keller'],289000.0,Friedrichshain,13.43073,52.52883
"Prenzlauer Berg (Prenzlauer Berg), Berlin",103.0,3.0,['Keller'],560000.0,Prenzlauer Berg,13.41931,52.52857
"Friedrichshain (Friedrichshain), Berlin",59.0,2.0,['Keller'],299000.0,Friedrichshain,13.43073,52.52883
"Corinthstraße 28, Friedrichshain (Friedrichshain), Berlin",41.0,2.0,"['Keller', 'Aufzug']",189000.0,Friedrichshain,13.45998,52.50045
"Schöneberg (Schöneberg), Berlin",78.0,3.0,['Balkon/Terrasse'],410000.0,Schöneberg,13.35117,52.4727
"Corinthstraße 28, Friedrichshain (Friedrichshain), Berlin",57.0,2.0,"['Keller', 'Aufzug']",239000.0,Friedrichshain,13.45998,52.50045
"Schreiner str 57, Friedrichshain (Friedrichshain), Berlin",67.0,1.5,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",288000.0,Friedrichshain,13.46386,52.51776
"Kavalierstraße 19 C, Pankow (Pankow), Berlin",101.0,4.0,"['Balkon/Terrasse', 'Garten', 'Keller']",499000.0,Pankow,13.40937,52.57348
"Reinickendorf (Reinickendorf), Berlin",84.0,4.0,['Keller'],480000.0,Reinickendorf,13.35373,52.57474
"Charlottenburg (Charlottenburg), Berlin",56.0,2.0,"['Balkon/Terrasse', 'Keller']",260000.0,Charlottenburg,13.29005,52.533
"Reinickendorf (Reinickendorf), Berlin",84.0,3.0,"['Balkon/Terrasse', 'Keller']",349900.0,Reinickendorf,13.35373,52.57474
"Charlottenburg (Charlottenburg), Berlin",80.0,3.0,,324999.0,Charlottenburg,13.29005,52.533
"Mitte (Mitte), Berlin",55.0,2.0,"['Balkon/Terrasse', 'Aufzug']",420000.0,Mitte,13.38717,52.51796
"Mecklenburgische Str. 10/11, Wilmersdorf (Wilmersdorf), Berlin",40.0,1.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",135000.0,Wilmersdorf,13.31697,52.48277
"Altenbraker Straße 24, Neukölln (Neukölln), Berlin",37.0,1.0,['Provisionsfrei*'],212200.0,Neukölln,13.43238,52.4696
"Altenbraker Straße 24, Neukölln (Neukölln), Berlin",37.0,1.0,"['Provisionsfrei*', 'Balkon/Terrasse']",217900.0,Neukölln,13.43238,52.4696
