address,size,rooms,criteria,price,longitude,latitude,distance,district,neighborhood,id,host_identity_verified,instant_bookable,bed_type,private,luggage_dropoff,stairless,balcony,elevator,moderate,strict,loc,Restaurant,Bar,Café,Coffee Shop,Bakery,Hotel,Ice Cream Shop,Supermarket,Pizza Place,Pub,yearly_incomes_predicted
"Friedrichshain (Friedrichshain), Berlin",97.0,3.0,"['Balkon/Terrasse', 'Keller', 'Gäste-WC', '+1']",790000.0,13.430729999999999,52.528830000000006,3.4088892677477243,Pankow,Prenzlauer Berg,2170,1,1,1,1,1,0,1,0,0,1,Prenzlauer Berg (nh),18,6,11,1,2,3,3,2,1,0,35705.827
"Düsseldorfer Straße 31, Wilmersdorf (Wilmersdorf), Berlin",33.0,1.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",154245.0,13.31143,52.49737,6.30643494126039,Charlottenburg-Wilm.,Wilmersdorf,2171,1,1,1,1,1,0,1,1,0,1,Wilmersdorf (nh),20,1,1,2,4,9,1,1,0,0,23435.962
"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin",63.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",310000.0,13.32395,52.47419,6.293561829570031,Tempelhof - Schöneberg,Friedenau,2172,1,1,1,1,1,0,1,0,0,1,other,7,1,4,0,1,1,0,1,0,2,22665.46
"Düsseldorfer Straße 31, Wilmersdorf (Wilmersdorf), Berlin",56.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",226800.0,13.31143,52.49737,6.30643494126039,Charlottenburg-Wilm.,Wilmersdorf,2173,1,1,1,1,1,0,1,1,0,1,Wilmersdorf (nh),20,1,1,2,4,9,1,1,0,0,27828.273
"Gardeschützenweg 66, Lichterfelde (Steglitz), Berlin",70.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",306540.0,13.30706,52.447030000000005,9.03821733763024,Steglitz - Zehlendorf,Lichterfelde,2174,1,1,1,1,1,0,1,0,0,1,other,1,1,0,0,1,0,1,1,0,0,30011.362
"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin",79.0,2.5,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",395000.0,13.32395,52.47419,6.293561829570031,Tempelhof - Schöneberg,Friedenau,2175,1,1,1,1,1,0,1,0,0,1,other,7,1,4,0,1,1,0,1,0,2,31608.847
"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin",63.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",313000.0,13.32395,52.47419,6.293561829570031,Tempelhof - Schöneberg,Friedenau,2176,1,1,1,1,1,0,1,0,0,1,other,7,1,4,0,1,1,0,1,0,2,22665.46
"Bruchwitzstraße 4, Lankwitz (Steglitz), Berlin",71.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",239000.0,13.34648,52.440490000000004,7.952594763579476,Steglitz - Zehlendorf,Lankwitz,2177,1,1,1,1,1,0,1,0,0,1,other,2,0,0,0,1,0,1,1,0,0,29870.581
"Gardeschützenweg 66, Lichterfelde (Steglitz), Berlin",68.0,2.0,"['Provisionsfrei*', 'Keller']",240338.0,13.30706,52.447030000000005,9.03821733763024,Steglitz - Zehlendorf,Lichterfelde,2178,1,1,1,1,1,0,0,0,0,1,other,1,1,0,0,1,0,1,1,0,0,24878.054
"Gardeschützenweg 66, Lichterfelde (Steglitz), Berlin",38.0,1.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",175822.0,13.30706,52.447030000000005,9.03821733763024,Steglitz - Zehlendorf,Lichterfelde,2179,1,1,1,1,1,0,1,0,0,1,other,1,1,0,0,1,0,1,1,0,0,23233.361
"Brüsseler Straße 8/9, Wedding (Wedding), Berlin",51.0,2.0,"['Provisionsfrei*', 'Keller']",192337.0,13.351429999999999,52.5479,6.156459333392407,Mitte,Wedding,2180,1,1,1,1,1,0,0,0,0,1,Wedding (nh),13,0,7,2,3,0,0,0,0,0,25031.761
"Winsstrasse 26, Prenzlauer Berg (Prenzlauer Berg), Berlin",41.0,1.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",299000.0,13.42276,52.52815,3.0887793714076364,Pankow,Prenzlauer Berg,2181,1,1,1,1,1,0,1,0,0,1,Prenzlauer Berg (nh),11,4,3,1,0,10,1,2,0,0,23555.949
"Düsseldorfer Straße 31, Wilmersdorf (Wilmersdorf), Berlin",92.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",444000.0,13.31143,52.49737,6.30643494126039,Charlottenburg-Wilm.,Wilmersdorf,2182,1,1,1,1,1,0,1,0,0,1,Wilmersdorf (nh),20,1,1,2,4,9,1,1,0,0,36685.112
"Gardeschützenweg 66, Lichterfelde (Steglitz), Berlin",84.0,2.5,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",346616.0,13.30706,52.447030000000005,9.03821733763024,Steglitz - Zehlendorf,Lichterfelde,2183,1,1,1,1,1,0,1,0,0,1,other,1,1,0,0,1,0,1,1,0,0,33530.044
"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin",64.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",308000.0,13.32395,52.47419,6.293561829570031,Tempelhof - Schöneberg,Friedenau,2184,1,1,1,1,1,0,1,0,0,1,other,7,1,4,0,1,1,0,1,0,2,22504.166
"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin",95.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",485000.0,13.32395,52.47419,6.293561829570031,Tempelhof - Schöneberg,Friedenau,2185,1,1,1,1,1,0,1,0,0,1,other,7,1,4,0,1,1,0,1,0,2,33485.927
"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin",61.0,2.0,"['Provisionsfrei*', 'Garten', 'Keller']",320000.0,13.32395,52.47419,6.293561829570031,Tempelhof - Schöneberg,Friedenau,2186,1,1,1,1,1,0,0,0,0,1,other,7,1,4,0,1,1,0,1,0,2,21201.731
"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin",60.0,2.0,"['Provisionsfrei*', 'Garten', 'Keller']",313000.0,13.32395,52.47419,6.293561829570031,Tempelhof - Schöneberg,Friedenau,2187,1,1,1,1,1,0,0,0,0,1,other,7,1,4,0,1,1,0,1,0,2,21101.414
"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin",62.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",315000.0,13.32395,52.47419,6.293561829570031,Tempelhof - Schöneberg,Friedenau,2188,1,1,1,1,1,0,1,0,0,1,other,7,1,4,0,1,1,0,1,0,2,22594.367
"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin",64.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",311000.0,13.32395,52.47419,6.293561829570031,Tempelhof - Schöneberg,Friedenau,2189,1,1,1,1,1,0,1,0,0,1,other,7,1,4,0,1,1,0,1,0,2,22504.166
"Lankwitz (Steglitz), Berlin",136.0,4.0,"['Balkon/Terrasse', 'Einbauküche']",548000.0,13.36236,52.436640000000004,7.880909709076487,Steglitz - Zehlendorf,Lankwitz,2190,1,1,1,1,1,0,1,0,0,1,other,1,1,0,0,0,0,0,3,0,0,41519.436
"Tiergarten (Tiergarten), Berlin",49.0,1.5,empty,199000.0,13.37171,52.5196,2.8850503956318314,Mitte,Mitte,2191,1,1,1,1,1,0,0,0,0,1,Mitte (nh),2,1,0,0,0,0,0,0,0,0,27043.721
"Johannisthal (Treptow), Berlin",40.0,1.0,"['Balkon/Terrasse', 'Einbauküche']",146000.0,13.50273,52.4433,9.397285085348166,Treptow - Köpenick,Johannisthal,2192,1,1,1,1,1,0,1,0,0,1,other,0,1,0,0,0,0,0,2,1,1,25336.927
"Prenzlauer Berg (Prenzlauer Berg), Berlin",65.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",400000.0,13.419310000000001,52.528569999999995,3.0452233333710375,Pankow,Prenzlauer Berg,2193,1,1,1,1,1,0,1,0,0,1,Prenzlauer Berg (nh),7,2,2,2,0,6,1,1,0,0,31856.97
"Westendallee 81a, Charlottenburg (Charlottenburg), Berlin",113.0,5.0,"['Garten', 'Keller']",410495.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,2194,1,1,1,1,1,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,36767.726
"Friedrichshain (Friedrichshain), Berlin",120.0,4.0,empty,600000.0,13.430729999999999,52.528830000000006,3.4088892677477243,Pankow,Prenzlauer Berg,2195,1,1,1,1,1,0,0,0,0,1,Prenzlauer Berg (nh),18,6,11,1,2,3,3,2,1,0,37593.023
"Monumentenstraße 21, Kreuzberg (Kreuzberg), Berlin",93.0,3.0,"['Balkon/Terrasse', 'Keller']",348500.0,13.37624,52.48757,2.5368557706317443,Friedrichshain-Kreuzberg,Kreuzberg,2196,1,1,1,1,1,0,1,0,0,1,Kreuzberg (nh),5,2,3,0,0,0,0,4,0,0,37686.315
"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin",97.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",504000.0,13.32395,52.47419,6.293561829570031,Tempelhof - Schöneberg,Friedenau,2197,1,1,1,1,1,0,1,0,0,1,other,7,1,4,0,1,1,0,1,0,2,33498.572
"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin",64.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",308000.0,13.32395,52.47419,6.293561829570031,Tempelhof - Schöneberg,Friedenau,2198,1,1,1,1,1,0,1,0,0,1,other,7,1,4,0,1,1,0,1,0,2,22504.166
"Gardedchützenweg 66, Lichterfelde (Steglitz), Berlin",70.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",349000.0,13.30706,52.447030000000005,9.03821733763024,Steglitz - Zehlendorf,Lichterfelde,2199,1,1,1,1,1,0,1,0,0,1,other,1,1,0,0,1,0,1,1,0,0,30011.362
"Brüsseler Straße 8, Wedding (Wedding), Berlin",51.0,2.0,"['Provisionsfrei*', 'Keller']",181510.0,13.351429999999999,52.5479,6.156459333392407,Mitte,Wedding,2200,1,1,1,1,1,0,0,0,0,1,Wedding (nh),13,0,7,2,3,0,0,0,0,0,25031.761
"Düsseldorfer Straße 31, Wilmersdorf (Wilmersdorf), Berlin",33.0,1.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",154245.0,13.31143,52.49737,6.30643494126039,Charlottenburg-Wilm.,Wilmersdorf,2201,1,1,1,1,1,0,1,1,0,1,Wilmersdorf (nh),20,1,1,2,4,9,1,1,0,0,23435.962
"Düsseldorfer Straße 31, Wilmersdorf (Wilmersdorf), Berlin",56.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",226800.0,13.31143,52.49737,6.30643494126039,Charlottenburg-Wilm.,Wilmersdorf,2202,1,1,1,1,1,0,1,1,0,1,Wilmersdorf (nh),20,1,1,2,4,9,1,1,0,0,27828.273
"Brüsseler Straße 8, Wedding (Wedding), Berlin",37.0,1.0,"['Provisionsfrei*', 'Keller']",130690.0,13.351429999999999,52.5479,6.156459333392407,Mitte,Wedding,2203,1,1,1,1,1,0,0,0,0,1,Wedding (nh),13,0,7,2,3,0,0,0,0,0,21800.542
"Brüsseler Straße 8/9, Wedding (Wedding), Berlin",44.0,1.5,"['Provisionsfrei*', 'Keller']",166389.0,13.351429999999999,52.5479,6.156459333392407,Mitte,Wedding,2204,1,1,1,1,1,0,0,0,0,1,Wedding (nh),13,0,7,2,3,0,0,0,0,0,23001.536
"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin",95.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",485000.0,13.32395,52.47419,6.293561829570031,Tempelhof - Schöneberg,Friedenau,2205,1,1,1,1,1,0,1,0,0,1,other,7,1,4,0,1,1,0,1,0,2,33485.927
"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin",61.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",312000.0,13.32395,52.47419,6.293561829570031,Tempelhof - Schöneberg,Friedenau,2206,1,1,1,1,1,0,1,0,0,1,other,7,1,4,0,1,1,0,1,0,2,22401.601
"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin",96.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",483000.0,13.32395,52.47419,6.293561829570031,Tempelhof - Schöneberg,Friedenau,2207,1,1,1,1,1,0,1,0,0,1,other,7,1,4,0,1,1,0,1,0,2,33436.471
"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin",79.0,2.5,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",395000.0,13.32395,52.47419,6.293561829570031,Tempelhof - Schöneberg,Friedenau,2208,1,1,1,1,1,0,1,0,0,1,other,7,1,4,0,1,1,0,1,0,2,31608.847
"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin",63.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",313000.0,13.32395,52.47419,6.293561829570031,Tempelhof - Schöneberg,Friedenau,2209,1,1,1,1,1,0,1,0,0,1,other,7,1,4,0,1,1,0,1,0,2,22665.46
"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin",63.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",310000.0,13.32395,52.47419,6.293561829570031,Tempelhof - Schöneberg,Friedenau,2210,1,1,1,1,1,0,1,0,0,1,other,7,1,4,0,1,1,0,1,0,2,22665.46
"Britz (Neukölln), Berlin",63.0,2.0,empty,229000.0,13.45149,52.46425,5.350093073122617,Neukölln,Neukölln,2211,1,1,1,1,1,0,0,0,0,1,Neukölln (nh),2,0,0,0,0,0,0,0,0,0,20678.79
"Katzbachstraße 17, Kreuzberg (Kreuzberg), Berlin",136.0,4.0,"['Balkon/Terrasse', 'Keller']",509000.0,13.376439999999999,52.48745,2.5357327229291253,Friedrichshain-Kreuzberg,Kreuzberg,2212,1,1,1,1,1,0,1,0,0,1,Kreuzberg (nh),5,2,3,0,0,0,0,4,0,0,39561.99
"Inselstraße X, Mitte (Mitte), Berlin",97.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",789000.0,13.41205,52.51239,1.1942774045165658,Mitte,Mitte,2213,1,1,1,1,1,0,1,0,0,1,Mitte (nh),3,0,2,0,1,7,0,0,0,0,41744.798
"Lichterfelde (Steglitz), Berlin",58.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+2']",329000.0,13.31894,52.43294,9.676902348933652,Steglitz - Zehlendorf,Lichterfelde,2214,1,1,1,1,1,0,1,0,0,1,other,1,0,1,0,1,0,0,0,0,0,24880.864
"Buckow (Neukölln), Berlin",38.0,1.0,['Aufzug'],110000.0,13.435410000000001,52.48078,3.2338627384928924,Neukölln,Neukölln,2215,1,1,1,1,1,0,0,1,0,1,Neukölln (nh),15,15,6,3,1,0,0,2,0,2,21216.624
"Wilmersdorf (Wilmersdorf), Berlin",160.0,5.0,"['Balkon/Terrasse', 'Gäste-WC']",640000.0,13.3311,52.48665,5.261911009021363,Charlottenburg-Wilm.,Wilmersdorf,2216,1,1,1,1,1,0,1,0,0,1,Wilmersdorf (nh),10,0,0,1,4,3,0,3,0,0,41170.153
"Charlottenburg (Charlottenburg), Berlin",150.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+2']",870000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,2217,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,0,0,0,0,0,0,37580.659
"Tiergarten (Tiergarten), Berlin",55.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",285000.0,13.37171,52.5196,2.8850503956318314,Mitte,Mitte,2218,1,1,1,1,1,0,1,0,0,1,Mitte (nh),2,1,0,0,0,0,0,0,0,0,27377.549
"Wilmersdorf (Wilmersdorf), Berlin",39.0,1.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",149000.0,13.3311,52.48665,5.261911009021363,Charlottenburg-Wilm.,Wilmersdorf,2219,1,1,1,1,1,0,1,1,0,1,Wilmersdorf (nh),10,0,0,1,4,3,0,3,0,0,25747.468
"Wilmersdorf (Wilmersdorf), Berlin",148.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",839000.0,13.3311,52.48665,5.261911009021363,Charlottenburg-Wilm.,Wilmersdorf,2220,1,1,1,1,1,0,1,0,0,1,Wilmersdorf (nh),10,0,0,1,4,3,0,3,0,0,40851.78
"Karlshorst (Lichtenberg), Berlin",120.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",499000.0,13.480879999999999,52.516180000000006,5.401072550691943,Lichtenberg,Lichtenberg,2221,1,1,1,1,1,0,1,0,0,1,Lichtenberg,7,1,0,2,3,1,0,2,0,1,36433.336
"Treptow (Treptow), Berlin",88.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+3']",680000.0,13.47799,52.48613,5.329510411323507,Friedrichshain-Kreuzberg,Friedrichshain,2222,1,1,1,1,1,0,1,0,0,1,Friedrichshain (nh),1,0,0,0,0,0,0,0,0,0,39067.149
"Friedrichsfelde (Lichtenberg), Berlin",55.0,2.0,['Balkon/Terrasse'],174000.0,13.29205,52.43884,10.403225963475998,Steglitz - Zehlendorf,Lichterfelde,2223,1,1,1,1,1,0,1,0,0,1,other,0,0,1,0,0,0,1,1,0,0,31029.706
"Parkstraße 10, Tempelhof (Tempelhof), Berlin",94.0,3.0,['Balkon/Terrasse'],355000.0,13.38142,52.4628,4.704950658153208,Tempelhof - Schöneberg,Tempelhof,2224,1,1,1,1,1,0,1,0,0,1,other,6,0,3,1,2,1,1,5,0,1,34597.844
"Prenzlauer Berg (Prenzlauer Berg), Berlin",64.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Aufzug']",384000.0,13.419310000000001,52.528569999999995,3.0452233333710375,Pankow,Prenzlauer Berg,2225,1,1,1,1,1,0,1,1,0,1,Prenzlauer Berg (nh),7,2,2,2,0,6,1,1,0,0,28326.767
"Am Tierpark 31/Alfred-Kowalke-Str. 14, Friedrichsfelde (Lichtenberg), Berlin",52.0,2.0,"['Einbauküche', 'Keller', 'Aufzug']",189000.0,13.52031,52.50583,7.868206865752437,Lichtenberg,Friedrichsfelde,2226,1,1,1,1,1,0,0,1,0,1,Lichtenberg,0,0,1,0,0,1,0,3,1,0,28097.471
"Schöneberg (Schöneberg), Berlin",133.0,4.0,['Einbauküche'],789000.0,13.351170000000002,52.4727,4.90567641177681,Tempelhof - Schöneberg,Schöneberg,2227,1,1,1,1,1,0,0,0,0,1,Schöneberg (nh),0,0,0,0,0,0,0,1,0,0,38923.277
"Kreuzberg (Kreuzberg), Berlin",130.0,4.0,"['Balkon/Terrasse', 'Keller']",799000.0,13.38085,52.489740000000005,2.1435323055477253,Friedrichshain-Kreuzberg,Kreuzberg,2228,1,1,1,1,1,0,1,0,0,1,Kreuzberg (nh),11,10,9,0,1,1,1,3,0,0,43015.48
"Johannisthal (Treptow), Berlin",59.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+1']",269000.0,13.50273,52.4433,9.397285085348166,Treptow - Köpenick,Johannisthal,2229,1,1,1,1,1,0,1,0,0,1,other,0,1,0,0,0,0,0,2,1,1,25079.25
"Charlottenburg (Charlottenburg), Berlin",81.0,2.0,"['Balkon/Terrasse', 'Einbauküche']",320000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,2230,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,0,0,0,0,0,0,30905.504
"Johannisthal (Treptow), Berlin",45.0,1.0,['Keller'],100500.0,13.50273,52.4433,9.397285085348166,Treptow - Köpenick,Johannisthal,2231,1,1,1,1,1,0,0,0,0,1,other,0,1,0,0,0,0,0,2,1,1,23667.787
"Tempelhof (Tempelhof), Berlin",59.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",315000.0,13.389370000000001,52.465790000000005,4.233441237281597,Tempelhof - Schöneberg,Tempelhof,2232,1,1,1,1,1,0,1,0,0,1,other,6,0,0,0,0,1,0,3,0,0,24586.938
"Mitte (Mitte), Berlin",78.0,2.0,"['Balkon/Terrasse', 'Einbauküche']",459000.0,13.387170000000001,52.517959999999995,2.0427312329096674,Mitte,Mitte,2233,1,1,1,1,1,0,1,0,0,1,Mitte (nh),13,8,3,5,0,6,0,0,0,1,37062.214
"Tiergarten (Tiergarten), Berlin",33.0,1.0,['Balkon/Terrasse'],120000.0,13.37171,52.5196,2.8850503956318314,Mitte,Mitte,2234,1,1,1,1,1,0,1,0,0,1,Mitte (nh),2,1,0,0,0,0,0,0,0,0,27891.217
"Schöneberg (Schöneberg), Berlin",168.0,6.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",949900.0,13.351170000000002,52.4727,4.90567641177681,Tempelhof - Schöneberg,Schöneberg,2235,1,1,1,1,1,0,1,0,0,1,Schöneberg (nh),0,0,0,0,0,0,0,1,0,0,56864.003
"Tiergarten (Tiergarten), Berlin",75.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Garten', '+3']",795500.0,13.37171,52.5196,2.8850503956318314,Mitte,Mitte,2236,1,1,1,1,1,0,1,0,0,1,Mitte (nh),2,1,0,0,0,0,0,0,0,0,34811.966
"Schöneberg (Schöneberg), Berlin",76.0,2.5,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",485000.0,13.351170000000002,52.4727,4.90567641177681,Tempelhof - Schöneberg,Schöneberg,2237,1,1,1,1,1,0,1,0,0,1,Schöneberg (nh),0,0,0,0,0,0,0,1,0,0,37957.761
"Brandenburgische Str. 33, Wilmersdorf (Wilmersdorf), Berlin",121.0,4.0,"['Balkon/Terrasse', 'Keller', 'Aufzug', '+1']",910000.0,13.30751,52.49949,6.553088932832347,Charlottenburg-Wilm.,Wilmersdorf,2238,1,1,1,1,1,0,1,1,0,1,Wilmersdorf (nh),27,4,4,2,5,12,2,2,0,1,51571.368
"Prenzlauer Berg (Prenzlauer Berg), Berlin",49.0,2.0,['Keller'],248500.0,13.419310000000001,52.528569999999995,3.0452233333710375,Pankow,Prenzlauer Berg,2239,1,1,1,1,1,0,0,0,0,1,Prenzlauer Berg (nh),7,2,2,2,0,6,1,1,0,0,28470.92
"Steglitz (Steglitz), Berlin",67.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",352872.0,13.360610000000001,52.446769999999994,6.891505289666778,Steglitz - Zehlendorf,Steglitz,2240,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,1,0,0,1,0,0,31151.941
"Steglitz (Steglitz), Berlin",36.0,1.0,"['Balkon/Terrasse', 'Keller']",166428.0,13.360610000000001,52.446769999999994,6.891505289666778,Steglitz - Zehlendorf,Steglitz,2241,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,1,0,0,1,0,0,23440.739
"Steglitz (Steglitz), Berlin",43.0,2.0,"['Balkon/Terrasse', 'Keller']",198030.0,13.360610000000001,52.446769999999994,6.891505289666778,Steglitz - Zehlendorf,Steglitz,2242,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,1,0,0,1,0,0,22398.51
"Steglitz (Steglitz), Berlin",52.0,2.0,['Keller'],221004.0,13.360610000000001,52.446769999999994,6.891505289666778,Steglitz - Zehlendorf,Steglitz,2243,1,1,1,1,1,0,0,0,0,1,other,0,0,0,0,1,0,0,1,0,0,22118.634
"Wilmersdorf (Wilmersdorf), Berlin",77.0,1.5,"['Balkon/Terrasse', 'Einbauküche', 'Garten']",462000.0,13.3311,52.48665,5.261911009021363,Charlottenburg-Wilm.,Wilmersdorf,2244,1,1,1,1,1,0,1,0,0,1,Wilmersdorf (nh),10,0,0,1,4,3,0,3,0,0,34436.831
"Prenzlauer Berg (Prenzlauer Berg), Berlin",30.0,1.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",159000.0,13.419310000000001,52.528569999999995,3.0452233333710375,Pankow,Prenzlauer Berg,2245,1,1,1,1,1,0,1,0,0,1,Prenzlauer Berg (nh),7,2,2,2,0,6,1,1,0,0,25789.056
"Mariendorf (Tempelhof), Berlin",67.0,2.0,"['Balkon/Terrasse', 'Keller']",249000.0,13.38449,52.45321,5.670795687244934,Tempelhof - Schöneberg,Mariendorf,2246,1,1,1,1,1,0,1,0,0,1,other,6,1,2,0,0,0,0,2,0,0,30016.42
"Ossietzkystr. 9., Pankow (Pankow), Berlin",178.0,5.0,"['Provisionsfrei*', 'Keller', 'Aufzug']",827524.0,13.40823,52.57184,7.684040415174558,Pankow,Pankow,2247,1,1,1,1,1,0,0,1,0,1,other,4,0,4,1,2,0,2,0,0,0,31830.275
"Corinthstr. 30., Friedrichshain (Friedrichshain), Berlin",59.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",278603.0,13.460189999999999,52.500319999999995,3.801785027477599,Friedrichshain-Kreuzberg,Friedrichshain,2248,1,1,1,1,1,0,1,0,0,1,Friedrichshain (nh),4,2,0,0,0,0,0,1,0,1,26219.829
"Habsburger Str. 8*, Schöneberg (Schöneberg), Berlin",170.0,5.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller', '+1']",703240.0,13.352520000000002,52.49515,3.597802725914366,Tempelhof - Schöneberg,Schöneberg,2249,1,1,1,1,1,0,1,0,0,1,Schöneberg (nh),28,15,11,4,1,2,3,1,1,0,56720.131
"Marzahn (Marzahn), Berlin",96.0,4.0,"['Balkon/Terrasse', 'Aufzug']",259000.0,13.56039,52.54365,11.5047669147067,Marzahn - Hellersdorf,Marzahn,2250,1,1,1,1,1,0,1,1,0,1,other,2,0,0,0,0,0,0,0,0,0,32964.391
"Tempelhof (Tempelhof), Berlin",67.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug', '+1']",270000.0,13.389370000000001,52.465790000000005,4.233441237281597,Tempelhof - Schöneberg,Tempelhof,2251,1,1,1,1,1,0,1,1,0,1,other,6,0,0,0,0,1,0,3,0,0,32073.902
"Rheingaustr. 19b, Friedenau (Schöneberg), Berlin",57.0,2.0,"['Provisionsfrei*', 'Garten']",309674.0,13.321279999999998,52.471030000000006,6.630634752897064,Tempelhof - Schöneberg,Friedenau,2252,1,1,1,1,1,0,0,0,0,1,other,8,2,3,0,0,0,0,0,0,1,22685.692
"Charlottenburg (Charlottenburg), Berlin",32.0,1.0,"['Einbauküche', 'Garten', 'Keller', '+1']",90000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,2253,1,1,1,1,1,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,24758.91
"Reinickendorf (Reinickendorf), Berlin",34.0,1.0,['Balkon/Terrasse'],105000.0,13.353729999999999,52.574740000000006,8.698435799788296,Reinickendorf,Reinickendorf,2254,1,1,1,1,1,0,1,0,0,1,other,2,0,0,0,2,1,0,1,0,0,26161.381
"Spandau (Spandau), Berlin",62.0,2.0,"['Balkon/Terrasse', 'Einbauküche']",219000.0,13.20217,52.53487,14.1258818744206,Spandau,Spandau,2255,1,1,1,1,1,0,1,0,0,1,other,8,0,2,0,1,2,2,0,0,2,28710.332
"Steglitz (Steglitz), Berlin",102.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",399000.0,13.360610000000001,52.446769999999994,6.891505289666778,Steglitz - Zehlendorf,Steglitz,2256,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,1,0,0,1,0,0,37971.249
