id,categories
31,Italian Restaurant
31,Café
31,Café
31,Botanical Garden
32,Indie Theater
32,Event Space
32,Gourmet Shop
32,Bakery
32,Italian Restaurant
32,Italian Restaurant
32,German Restaurant
32,Pet Store
32,Supermarket
32,Organic Grocery
32,Supermarket
32,Tram Station
32,Tram Station
32,Bakery
32,Supermarket
33,Frozen Yogurt Shop
33,Historic Site
33,Bed & Breakfast
33,General Entertainment
33,Hotel
33,Grocery Store
33,Nightclub
33,Gym / Fitness Center
33,Eastern European Restaurant
33,Optical Shop
33,German Restaurant
33,Hotel
33,Bookstore
33,Cosmetics Shop
33,Tanning Salon
33,Sporting Goods Shop
33,Clothing Store
33,History Museum
33,Café
33,Coffee Shop
33,Spanish Restaurant
33,Cupcake Shop
33,Nightclub
33,Racecourse
33,Canal Lock
33,Scenic Lookout
33,Plaza
33,Seafood Restaurant
33,Café
33,Bakery
33,Tour Provider
33,Coffee Shop
33,Clothing Store
33,Italian Restaurant
33,Coffee Shop
33,Drugstore
33,Clothing Store
33,Supermarket
34,Beer Garden
34,Cocktail Bar
34,Café
34,Sushi Restaurant
34,German Restaurant
34,Café
34,Palace
34,Ice Cream Shop
34,Greek Restaurant
34,Beer Garden
34,Brewery
34,Bar
34,Café
34,Plaza
34,Park
34,Hotel
34,Café
34,Café
34,German Restaurant
34,Italian Restaurant
34,Café
34,Middle Eastern Restaurant
34,Fast Food Restaurant
34,Plaza
34,Gym / Fitness Center
34,German Restaurant
34,Boat or Ferry
34,German Restaurant
34,Park
34,Tram Station
35,Go Kart Track
35,Motorcycle Shop
35,Yoga Studio
35,Supermarket
36,Indie Theater
36,Event Space
36,Gourmet Shop
36,Bakery
36,Italian Restaurant
36,Italian Restaurant
36,German Restaurant
36,Pet Store
36,Supermarket
36,Organic Grocery
36,Supermarket
36,Tram Station
36,Tram Station
36,Bakery
36,Supermarket
37,Frozen Yogurt Shop
37,Historic Site
37,Bed & Breakfast
37,General Entertainment
37,Hotel
37,Grocery Store
37,Nightclub
37,Gym / Fitness Center
37,Eastern European Restaurant
37,Optical Shop
37,German Restaurant
37,Hotel
37,Bookstore
37,Cosmetics Shop
37,Tanning Salon
37,Sporting Goods Shop
37,Clothing Store
37,History Museum
37,Café
37,Coffee Shop
37,Spanish Restaurant
37,Cupcake Shop
37,Nightclub
37,Racecourse
37,Canal Lock
37,Scenic Lookout
37,Plaza
37,Seafood Restaurant
37,Café
37,Bakery
37,Tour Provider
37,Coffee Shop
37,Clothing Store
37,Italian Restaurant
37,Coffee Shop
37,Drugstore
37,Clothing Store
37,Supermarket
38,Drugstore
38,Hardware Store
38,Supermarket
38,Garden Center
38,Supermarket
38,Flower Shop
39,Gym
39,Bus Stop
39,Ice Cream Shop
39,Ice Cream Shop
39,Tennis Court
40,Eastern European Restaurant
40,Café
40,Pool
40,Park
40,Bus Stop
40,Snack Place
40,Baseball Field
40,Park
40,Athletics & Sports
40,Bus Stop
40,Bakery
41,Supermarket
41,Mobile Phone Shop
41,Bus Stop
41,Plaza
41,Liquor Store
42,Hotel
42,Gym / Fitness Center
42,Gym / Fitness Center
42,Boutique
42,Hotel
42,Movie Theater
42,Hotel
42,Roof Deck
42,Bistro
42,Spa
42,Hostel
42,Hotel
42,Restaurant
42,Indie Movie Theater
42,Hotel
42,Theater
42,Racecourse
42,Gym / Fitness Center
42,Gift Shop
42,Bar
42,Thai Restaurant
42,Vegetarian / Vegan Restaurant
42,Hotel
42,Plaza
42,Nightclub
43,Concert Hall
43,Concert Hall
43,Gym / Fitness Center
43,Movie Theater
43,Building
43,Indie Movie Theater
43,Music Venue
43,Museum
43,Bookstore
43,Hotel
43,Concert Hall
43,Modern European Restaurant
43,Hotel
43,Art Museum
43,Hotel
43,Museum
43,Hotel Bar
43,Plaza
43,Spa
43,Shopping Mall
43,Ice Cream Shop
43,Donut Shop
43,Hotel
43,Lounge
43,Spa
43,Bar
43,Electronics Store
43,Indie Movie Theater
43,Restaurant
43,Scenic Lookout
43,Plaza
43,Outdoor Sculpture
43,Hotel Bar
43,Music Venue
43,Sculpture Garden
43,Sushi Restaurant
43,Coffee Shop
43,Vietnamese Restaurant
43,Salad Place
43,Performing Arts Venue
43,Clothing Store
43,Drugstore
43,Hotel Bar
43,Art Gallery
43,Art Museum
43,Pizza Place
43,Steakhouse
43,Hotel Bar
43,Italian Restaurant
43,Theater
43,Lounge
43,Restaurant
43,Art Museum
43,Bistro
43,Coffee Shop
43,German Restaurant
43,Ice Cream Shop
43,Science Museum
43,Museum
43,German Restaurant
43,Concert Hall
43,Indian Restaurant
43,Hot Dog Joint
43,Café
43,Salad Place
