index,id,host_is_superhost,host_identity_verified,neighbourhood,neighbourhood_group_cleansed,latitude,longitude,accommodates,bed_type,price,cleaning_fee,guests_included,extra_people,review_scores_rating,instant_bookable,cancellation_policy,moderate,strict,private,size,stairless,luggage_dropoff,balcony,elevator,distance,loc
8184,14190967,1,1,Kreuzberg,Friedrichshain-Kreuzberg,52.49504,13.38275,2,1,35,5,1,10,99.0,0,moderate,1,0,0,140,0,0,1,1,1.68617002642351,Kreuzberg (nh)
8198,14200733,0,1,Wedding,Mitte,52.55205,13.390089999999999,4,1,85,30,3,15,97.0,0,strict,0,1,1,150,0,0,0,0,5.560765398856963,Wedding (nh)
8214,14218434,0,0,Prenzlauer Berg,Pankow,52.54031,13.41661,2,1,85,30,1,10,98.0,0,strict,0,1,1,54,0,0,0,0,4.257181718178865,Prenzlauer Berg (nh)
8218,14226270,0,0,Neukölln,Neukölln,52.47831,13.442789999999999,4,1,55,35,2,12,93.0,0,moderate,1,0,1,41,0,0,1,0,3.7736864472439864,Neukölln (nh)
8224,14228442,1,0,Charlottenburg,Charlottenburg-Wilm.,52.507630000000006,13.302079999999998,4,1,77,40,2,6,96.0,1,strict,0,1,1,64,0,1,0,0,6.930797403434113,Charlottenburg (nh)
8225,14229563,0,0,Neukölln,Neukölln,52.47108000000001,13.4365,1,1,30,0,1,15,95.0,0,flexible,0,0,0,55,0,0,0,0,4.149338276508049,Neukölln (nh)
8230,14232868,1,0,Kreuzberg,Friedrichshain-Kreuzberg,52.49429,13.4374,2,1,50,15,1,0,98.0,1,moderate,1,0,0,24,0,0,0,0,2.439523734298215,Kreuzberg (nh)
8246,14257495,1,1,Mitte,Mitte,52.52994,13.40533,2,1,49,0,1,0,98.0,1,moderate,1,0,0,150,0,0,0,0,3.021078331165756,Mitte (nh)
8251,14261618,0,1,Wedding,Mitte,52.5437,13.3639,3,1,75,25,1,22,98.0,0,moderate,1,0,0,40,1,1,0,0,5.303419730258335,Wedding (nh)
8252,14262692,1,1,Mitte,Mitte,52.532469999999996,13.4043,2,1,49,0,1,0,97.0,1,moderate,1,0,0,150,0,0,0,0,3.3013937544103515,Mitte (nh)
8254,14269418,0,1,Kreuzberg,Friedrichshain-Kreuzberg,52.49181,13.397029999999999,1,1,42,42,1,36,98.0,0,strict,0,1,0,24,0,0,0,0,1.312082098775685,Kreuzberg (nh)
8255,14271096,1,1,Tiergarten,Mitte,52.5044,13.346829999999999,2,1,80,50,1,0,94.0,1,moderate,1,0,1,50,1,1,1,1,3.8852789666025753,Mitte
8257,14271993,0,1,Wedding,Mitte,52.556630000000006,13.37568,2,1,40,0,1,0,94.0,0,moderate,1,0,1,35,0,0,0,0,6.29035694968092,Wedding (nh)
8260,14275097,0,0,Prenzlauer Berg,Pankow,52.55115,13.416179999999999,2,1,90,20,1,70,93.0,0,flexible,0,0,0,40,0,0,0,0,5.439525893494941,Prenzlauer Berg (nh)
8261,14275387,0,1,Wilmersdorf,Charlottenburg-Wilm.,52.488980000000005,13.318589999999999,3,1,75,12,1,11,93.0,0,moderate,1,0,1,40,0,1,0,0,5.993331874615355,Wilmersdorf (nh)
8268,14287714,1,1,Friedrichshain,Friedrichshain-Kreuzberg,52.51456999999999,13.45999,2,1,42,15,1,10,98.0,1,moderate,1,0,0,70,0,0,1,1,3.998790708362259,Friedrichshain (nh)
8279,14306417,0,0,Baumschulenweg,Treptow - Köpenick,52.46416,13.49049,3,1,55,25,2,20,96.0,0,flexible,0,0,1,60,0,0,0,0,7.253212304265738,other
8285,14311547,1,1,Kreuzberg,Friedrichshain-Kreuzberg,52.4936,13.4352,2,1,40,30,1,25,97.0,0,strict,0,1,0,28,0,0,0,0,2.3354378679783947,Kreuzberg (nh)
8288,14312610,0,1,Moabit,Mitte,52.53085,13.348670000000002,2,1,110,0,1,15,95.0,0,strict,0,1,0,28,0,1,1,0,4.8831772810851595,Moabit (nh)
8293,14318952,0,0,Friedrichshain,Friedrichshain-Kreuzberg,52.50994,13.466429999999999,4,1,39,15,2,19,91.0,0,strict,0,1,0,17,0,0,0,0,4.288401814348361,Friedrichshain (nh)
8299,14332936,0,1,Neukölln,Neukölln,52.48386,13.43225,6,1,79,30,2,25,99.0,0,moderate,1,0,1,100,0,1,0,0,2.8354980294926135,Neukölln (nh)
8308,14353358,0,0,Friedrichsfelde,Lichtenberg,52.492230000000006,13.513720000000001,2,1,38,8,1,15,96.0,0,moderate,1,0,0,25,0,1,0,0,7.5082109890357565,Lichtenberg
8318,14365073,0,1,Kreuzberg,Friedrichshain-Kreuzberg,52.497969999999995,13.42508,2,1,40,20,1,15,94.0,0,strict,0,1,0,23,0,1,0,0,1.5130946532713256,Kreuzberg (nh)
8320,14366345,0,0,Wedding,Mitte,52.54866,13.359079999999999,1,1,21,10,1,0,94.0,0,flexible,0,0,0,25,0,1,0,0,5.944043605382171,Wedding (nh)
8330,14392789,0,0,Biesdorf,Marzahn - Hellersdorf,52.51197,13.55303,2,1,38,40,1,32,96.0,0,moderate,1,0,1,40,0,0,0,0,10.12652320273357,other
8335,14400776,0,1,Schöneberg,Tempelhof - Schöneberg,52.49629,13.3462,3,1,70,40,1,15,78.0,1,strict,0,1,1,46,0,0,0,1,3.9899105004095956,Schöneberg (nh)
8346,14424087,0,0,Prenzlauer Berg,Pankow,52.55101,13.41666,4,1,40,35,1,0,91.0,1,strict,0,1,1,62,0,0,0,0,5.429092768708437,Prenzlauer Berg (nh)
8353,14437126,0,0,Friedrichshain,Friedrichshain-Kreuzberg,52.5174,13.4669,2,1,33,26,1,0,92.0,1,moderate,1,0,0,30,0,0,0,0,4.545918395947792,Friedrichshain (nh)
8357,14444110,0,0,Mitte,Mitte,52.526030000000006,13.40741,2,1,65,50,1,15,96.0,0,strict,0,1,0,100,0,1,0,0,2.594565813224582,Mitte (nh)
8365,14464850,0,0,Mitte,Mitte,52.52835,13.39691,4,1,99,50,1,0,86.0,1,strict,0,1,1,49,1,1,0,0,2.885387090816234,Mitte (nh)
8372,14470682,0,1,Prenzlauer Berg,Pankow,52.53249,13.425720000000002,3,1,45,28,2,45,99.0,1,strict,0,1,0,30,0,0,0,0,3.6111006417197387,Prenzlauer Berg (nh)
8381,14493186,1,1,Mitte,Mitte,52.52585,13.390970000000001,3,1,50,20,1,0,95.0,0,strict,0,1,0,80,0,1,0,0,2.7163357493834344,Mitte (nh)
8387,14512780,0,0,Kreuzberg,Friedrichshain-Kreuzberg,52.4987,13.44098,2,1,31,5,1,7,97.0,1,strict,0,1,0,10,0,0,0,0,2.5326391490926543,Kreuzberg (nh)
8393,14532089,1,1,Mitte,Mitte,52.531909999999996,13.394129999999999,2,1,40,20,1,20,94.0,0,moderate,1,0,0,71,1,0,0,0,3.3095877555797375,Mitte (nh)
8398,14544476,1,0,Kreuzberg,Friedrichshain-Kreuzberg,52.49375,13.416939999999999,2,1,57,40,1,20,99.0,0,moderate,1,0,1,10,0,0,0,0,1.3249440522202753,Kreuzberg (nh)
8399,14544930,1,1,Friedrichshain,Friedrichshain-Kreuzberg,52.515930000000004,13.46979,2,1,50,20,1,0,99.0,0,strict,0,1,0,18,1,1,0,1,4.675485636097572,Friedrichshain (nh)
8400,14546260,0,1,Friedrichshain,Friedrichshain-Kreuzberg,52.51856,13.465370000000002,3,1,45,0,1,0,98.0,1,strict,0,1,0,25,0,0,0,0,4.498056183403758,Friedrichshain (nh)
8404,14558571,1,1,Mitte,Mitte,52.50621999999999,13.413570000000002,4,0,40,25,2,30,96.0,1,moderate,1,0,0,50,1,1,1,1,0.7423658216954463,Mitte (nh)
8405,14558847,0,1,Friedrichshain,Friedrichshain-Kreuzberg,52.51088000000001,13.457279999999999,2,1,35,0,1,0,94.0,0,moderate,1,0,0,15,0,0,0,0,3.7056491778620453,Friedrichshain (nh)
8412,14574834,0,0,Friedrichsfelde,Lichtenberg,52.50845,13.50425,4,1,69,29,3,10,91.0,0,moderate,1,0,1,50,0,0,0,0,6.802955554077079,Lichtenberg
8422,14590169,1,1,Mitte,Mitte,52.51116,13.400379999999998,2,1,55,10,1,20,99.0,0,moderate,1,0,0,120,1,1,1,1,0.9664759847281427,Mitte (nh)
8435,14618013,0,0,Moabit,Mitte,52.531459999999996,13.34102,4,1,130,60,4,50,91.0,1,moderate,1,0,1,120,0,0,1,0,5.331891020475302,Moabit (nh)
8437,14619469,1,0,Lichterfelde,Steglitz - Zehlendorf,52.41845,13.330010000000001,5,1,35,35,1,14,94.0,1,moderate,1,0,1,40,1,1,1,0,10.638375622174001,other
8440,14630712,0,0,Schöneberg,Tempelhof - Schöneberg,52.50464,13.34141,3,1,59,30,1,10,92.0,1,flexible,0,0,1,100,1,1,0,1,4.252977857630647,Schöneberg (nh)
8443,14648612,0,1,Neukölln,Neukölln,52.485209999999995,13.45318,2,1,65,20,1,0,95.0,0,moderate,1,0,1,20,0,0,0,0,3.850464265748669,Neukölln (nh)
8445,14651493,0,0,Schöneberg,Mitte,52.504569999999994,13.343110000000001,3,1,59,30,1,10,92.0,1,flexible,0,0,1,100,0,1,0,1,4.137673885919822,Schöneberg (nh)
8446,14658720,1,0,Schöneberg,Tempelhof - Schöneberg,52.49553,13.368379999999998,1,1,30,15,1,10,98.0,0,moderate,1,0,0,22,0,1,0,0,2.553323408727778,Schöneberg (nh)
8450,14662786,0,0,Moabit,Mitte,52.53487,13.34805,2,1,39,10,1,0,89.0,1,moderate,1,0,0,23,0,0,0,0,5.2106806803967824,Moabit (nh)
8451,14663642,0,0,Friedrichshain,Friedrichshain-Kreuzberg,52.501580000000004,13.45265,1,1,35,20,1,0,93.0,1,flexible,0,0,0,12,0,0,0,1,3.2842221285875257,Friedrichshain (nh)
8463,14682568,0,0,Tiergarten,Mitte,52.5016,13.363489999999999,14,1,132,55,8,15,81.0,1,strict,0,1,1,140,0,0,0,0,2.756668386037915,Mitte
8484,14720718,0,1,Wedding,Mitte,52.5589,13.38158,2,1,33,10,1,7,91.0,0,moderate,1,0,0,22,0,0,0,0,6.4246363450503825,Wedding (nh)
8496,14742536,1,1,Neukölln,Neukölln,52.483430000000006,13.43375,2,1,35,5,1,10,97.0,0,strict,0,1,0,100,0,0,1,0,2.9393850079046606,Neukölln (nh)
8499,14751807,0,1,Friedenau,Tempelhof - Schöneberg,52.47385,13.32356,4,1,54,100,2,0,93.0,1,strict,0,1,1,65,0,0,1,0,6.335496433218149,other
8504,14768400,0,1,Wedding,Mitte,52.544180000000004,13.35414,2,1,39,0,1,0,91.0,0,flexible,0,0,0,100,0,0,0,0,5.713909892086342,Wedding (nh)
8509,14779631,0,0,Prenzlauer Berg,Pankow,52.544990000000006,13.423929999999999,2,1,39,5,1,8,97.0,0,moderate,1,0,0,21,0,0,1,0,4.880218733832654,Prenzlauer Berg (nh)
8516,14795265,0,0,Moabit,Mitte,52.521980000000006,13.33317,2,1,32,0,1,25,94.0,0,strict,0,1,0,18,0,0,0,0,5.257698532199835,Moabit (nh)
8523,14812319,1,1,Wedding,Mitte,52.54245,13.396410000000001,2,1,32,5,1,9,100.0,0,strict,0,1,0,80,0,0,0,1,4.442242909701231,Wedding (nh)
8525,14818178,0,0,Steglitz,Steglitz - Zehlendorf,52.4597,13.32006,2,0,50,100,2,0,98.0,0,moderate,1,0,1,60,0,0,1,0,7.442484222241614,other
8530,14831103,0,1,Oberschöneweide,Treptow - Köpenick,52.462559999999996,13.509979999999999,2,1,60,18,2,20,88.0,0,moderate,1,0,1,35,0,0,0,0,8.446405514494298,other
8538,14838676,0,0,Moabit,Mitte,52.53135,13.338120000000002,2,1,45,0,1,10,95.0,0,moderate,1,0,0,20,0,0,0,1,5.483314201946259,Moabit (nh)
8539,14839238,1,0,Kreuzberg,Friedrichshain-Kreuzberg,52.49394,13.40126,3,1,70,30,2,10,96.0,0,strict,0,1,1,40,0,0,0,0,1.0025088228047547,Kreuzberg (nh)
8543,14846340,0,0,Kreuzberg,Friedrichshain-Kreuzberg,52.4924,13.394860000000001,2,1,30,0,1,8,89.0,0,flexible,0,0,0,23,0,0,0,0,1.315063494586149,Kreuzberg (nh)
8556,14862159,0,0,Wedding,Mitte,52.558519999999994,13.390870000000001,1,1,27,35,1,15,94.0,0,strict,0,1,0,40,1,1,1,0,6.262968630127865,Wedding (nh)
8567,14870244,0,0,Friedrichshain,Friedrichshain-Kreuzberg,52.52101,13.431510000000001,5,1,30,40,1,5,96.0,0,flexible,0,0,1,90,0,1,0,0,2.7444927577078313,Friedrichshain (nh)
8583,14907131,1,0,Friedrichshain,Friedrichshain-Kreuzberg,52.51603000000001,13.456560000000001,2,1,50,30,2,0,96.0,1,strict,0,1,0,120,0,0,0,1,3.839518785044274,Friedrichshain (nh)
8588,14914583,1,1,Wedding,Mitte,52.555890000000005,13.37451,2,1,36,30,1,15,100.0,0,moderate,1,0,0,23,0,0,1,0,6.2370938889005725,Wedding (nh)
8598,14927090,0,0,Moabit,Mitte,52.531380000000006,13.34181,2,1,55,40,2,50,85.0,1,moderate,1,0,1,12,0,0,0,0,5.283792238316405,Moabit (nh)
8599,14929047,0,0,Neukölln,Neukölln,52.48008000000001,13.422089999999999,3,1,29,0,2,5,93.0,1,moderate,1,0,0,25,0,0,0,0,2.800577430016517,Neukölln (nh)
8601,14930230,1,0,Moabit,Mitte,52.53408,13.352379999999998,5,1,119,62,4,0,97.0,0,strict,0,1,1,65,0,0,0,0,4.938934405527236,Moabit (nh)
8604,14933760,0,0,Westend,Charlottenburg-Wilm.,52.518530000000005,13.282060000000001,2,1,15,15,1,10,94.0,1,moderate,1,0,0,20,0,0,0,0,8.447316034818819,other
8618,14960438,1,1,Rummelsburg,Lichtenberg,52.49765,13.4828,3,0,55,55,2,22,98.0,0,strict,0,1,1,52,1,0,1,0,5.353018917183903,Lichtenberg
8620,14961882,0,0,Moabit,Mitte,52.53115,13.34169,3,1,65,40,2,15,84.0,1,moderate,1,0,1,55,0,0,0,0,5.274953370245747,Moabit (nh)
8625,14980080,1,1,Prenzlauer Berg,Pankow,52.53826,13.436279999999998,2,1,30,0,1,5,96.0,0,flexible,0,0,0,50,0,1,1,0,4.503842578932422,Prenzlauer Berg (nh)
8635,14999599,1,0,Moabit,Mitte,52.52956,13.33353,3,1,80,50,2,10,97.0,1,strict,0,1,1,150,0,1,0,0,5.631630758819561,Moabit (nh)
8638,15002075,0,1,Kreuzberg,Friedrichshain-Kreuzberg,52.49936999999999,13.42951,2,1,48,15,1,10,95.0,0,strict,0,1,0,22,0,0,0,0,1.7566655034083485,Kreuzberg (nh)
8640,15003633,0,1,Friedrichshain,Friedrichshain-Kreuzberg,52.5174,13.45691,2,1,53,50,1,0,100.0,0,flexible,0,0,1,60,0,0,1,1,3.922005914839711,Friedrichshain (nh)
8643,15005792,0,1,Kreuzberg,Friedrichshain-Kreuzberg,52.49844,13.43723,2,1,45,20,1,15,95.0,0,moderate,1,0,0,90,0,0,0,0,2.2892857620016662,Kreuzberg (nh)
8646,15019290,0,0,Charlottenburg,Charlottenburg-Wilm.,52.5293,13.29686,4,1,40,30,2,10,93.0,0,strict,0,1,1,60,0,0,0,0,7.837247247874711,Charlottenburg (nh)
8650,15024614,0,1,Prenzlauer Berg,Pankow,52.54614,13.420160000000001,2,1,35,20,1,15,98.0,0,strict,0,1,0,25,0,0,0,0,4.941288278995859,Prenzlauer Berg (nh)
8665,15051714,0,0,Friedrichshain,Friedrichshain-Kreuzberg,52.51746,13.45522,2,1,55,0,1,0,89.0,0,flexible,0,0,1,50,0,0,0,0,3.821059316752361,Friedrichshain (nh)
8669,15061792,0,1,Mitte,Mitte,52.50884,13.417110000000001,2,1,80,45,1,0,100.0,0,strict,0,1,1,42,0,0,0,1,1.1050363712026858,Mitte (nh)
8677,15075386,1,1,Kreuzberg,Friedrichshain-Kreuzberg,52.49166999999999,13.417910000000001,2,1,100,45,1,20,100.0,0,strict,0,1,1,78,0,0,0,0,1.546386704603743,Kreuzberg (nh)
8689,15093342,0,0,Nikolassee,Steglitz - Zehlendorf,52.4279,13.192929999999999,2,1,30,30,1,5,100.0,1,flexible,0,0,0,25,0,0,0,0,16.55637650100391,other
8691,15094672,0,0,Moabit,Mitte,52.53154,13.336310000000001,3,1,49,20,2,15,90.0,0,strict,0,1,1,38,0,1,0,0,5.595628693233345,Moabit (nh)
8692,15095200,0,0,Friedrichshain,Friedrichshain-Kreuzberg,52.52151,13.45526,2,1,37,0,1,0,94.0,0,flexible,0,0,0,30,0,0,0,0,4.036227244905083,Friedrichshain (nh)
8698,15107151,1,1,Niederschönhausen,Pankow,52.583490000000005,13.401539999999999,2,1,45,0,1,0,98.0,0,moderate,1,0,0,17,0,1,0,0,8.976317337842339,other
8708,15120423,0,0,Friedrichshain,Friedrichshain-Kreuzberg,52.51225,13.46764,2,1,29,0,1,0,95.0,1,moderate,1,0,0,24,0,0,1,0,4.422814703886308,Friedrichshain (nh)
8719,15139888,0,1,Kreuzberg,Friedrichshain-Kreuzberg,52.49649,13.44685,4,1,95,0,2,20,90.0,0,strict,0,1,1,75,0,0,0,0,2.9725429994052974,Kreuzberg (nh)
8720,15140468,0,0,Tiergarten,Mitte,52.501430000000006,13.361979999999999,2,1,69,30,1,10,86.0,0,strict,0,1,0,55,0,0,0,0,2.8597008842583027,Mitte
8737,15169912,1,1,Wedding,Mitte,52.567319999999995,13.38364,3,1,25,0,1,10,97.0,0,flexible,0,0,0,18,0,0,0,0,7.30963640138983,Wedding (nh)
8744,15197627,0,1,Kreuzberg,Friedrichshain-Kreuzberg,52.49983,13.4393,2,1,37,10,1,20,100.0,1,moderate,1,0,0,27,0,0,0,0,2.4004422954945506,Kreuzberg (nh)
8746,15198399,0,1,Mitte,Mitte,52.53333000000001,13.40116,4,1,85,30,2,25,96.0,1,moderate,1,0,1,55,0,0,0,1,3.403109739689451,Mitte (nh)
8752,15214235,1,1,Schöneberg,Tempelhof - Schöneberg,52.49098000000001,13.354439999999999,2,1,69,30,1,0,99.0,1,strict,0,1,0,30,0,1,1,0,3.613185467911126,Schöneberg (nh)
8755,15215812,0,0,Friedrichshain,Friedrichshain-Kreuzberg,52.51011,13.45026,2,1,40,15,1,20,98.0,0,moderate,1,0,0,28,0,0,0,0,3.2241570178034067,Friedrichshain (nh)
8760,15226698,1,0,Moabit,Mitte,52.52778000000001,13.34893,4,1,85,50,2,10,96.0,1,strict,0,1,1,150,1,1,1,0,4.658337471598755,Moabit (nh)
8762,15229038,1,0,Moabit,Mitte,52.52758000000001,13.33685,4,1,85,50,2,10,93.0,1,moderate,1,0,1,150,0,1,0,0,5.325059916116761,Moabit (nh)
8764,15233137,1,1,Friedrichshain,Friedrichshain-Kreuzberg,52.522909999999996,13.4485,4,1,30,15,1,15,95.0,0,strict,0,1,0,50,0,1,0,0,3.7429275636511203,Friedrichshain (nh)
8769,15235950,0,0,Tiergarten,Mitte,52.5009,13.365670000000001,3,1,95,30,2,25,97.0,0,moderate,1,0,1,110,0,0,0,0,2.6143762426428063,Mitte
8775,15248465,1,0,Schöneberg,Tempelhof - Schöneberg,52.48591,13.36505,3,1,69,10,1,8,99.0,0,strict,0,1,1,65,0,0,0,0,3.245458479182317,Schöneberg (nh)
8780,15265341,0,0,Reinickendorf,Reinickendorf,52.55976,13.368689999999999,2,1,40,0,1,25,96.0,0,strict,0,1,1,22,0,0,0,0,6.775209795064498,other
8781,15266797,0,0,Kreuzberg,Friedrichshain-Kreuzberg,52.497440000000005,13.442089999999999,2,1,22,15,1,0,95.0,1,strict,0,1,0,16,0,0,0,0,2.6346307697532474,Kreuzberg (nh)
8784,15269205,0,0,Neukölln,Neukölln,52.48579,13.430470000000001,2,1,39,15,1,5,90.0,0,moderate,1,0,1,40,0,0,0,0,2.596019343580075,Neukölln (nh)
8788,15277380,0,0,Kreuzberg,Friedrichshain-Kreuzberg,52.496269999999996,13.422039999999999,4,1,130,60,1,0,98.0,0,strict,0,1,0,100,0,1,1,0,1.4097057750243058,Kreuzberg (nh)
8790,15279391,0,1,Prenzlauer Berg,Pankow,52.548840000000006,13.426029999999999,1,1,29,0,1,0,100.0,0,flexible,0,0,0,20,0,0,0,0,5.330880484576089,Prenzlauer Berg (nh)
8801,15318931,0,1,Kreuzberg,Friedrichshain-Kreuzberg,52.49204,13.4042,6,1,145,40,2,15,98.0,0,strict,0,1,1,150,0,1,1,0,1.1942369259852308,Kreuzberg (nh)
8802,15320058,0,1,Weißensee,Pankow,52.55481999999999,13.430860000000001,2,1,135,0,2,0,100.0,1,flexible,0,0,1,80,0,0,1,0,6.061721283100718,other
8804,15324397,0,1,Mitte,Mitte,52.52779,13.39639,1,1,48,10,1,10,93.0,1,moderate,1,0,0,15,0,1,0,0,2.830380704858599,Mitte (nh)
8816,15356053,1,1,Mitte,Mitte,52.522819999999996,13.40489,2,1,55,0,2,10,99.0,0,moderate,1,0,0,82,0,0,0,0,2.2288820914340746,Mitte (nh)
8821,15367964,0,0,Mitte,Mitte,52.52494,13.404420000000002,3,1,78,50,2,10,100.0,0,strict,0,1,1,79,0,0,1,1,2.4641411292367965,Mitte (nh)
8834,15408082,0,0,Kreuzberg,Friedrichshain-Kreuzberg,52.49221,13.411620000000001,2,1,75,20,1,0,98.0,0,flexible,0,0,0,25,0,0,0,0,1.278965551086257,Kreuzberg (nh)
8837,15415032,0,1,Neukölln,Neukölln,52.47554,13.42199,2,1,130,40,2,30,97.0,0,moderate,1,0,1,72,0,0,0,0,3.2604202121306303,Neukölln (nh)
8846,15443091,1,1,Mitte,Mitte,52.531490000000005,13.39533,1,1,35,15,1,0,97.0,0,moderate,1,0,0,20,0,0,0,0,3.247965453723731,Mitte (nh)
8851,15457092,0,1,Kreuzberg,Friedrichshain-Kreuzberg,52.49631,13.40678,2,1,56,10,1,0,98.0,0,strict,0,1,0,20,0,0,0,0,0.7408084164625095,Kreuzberg (nh)
8852,15457766,0,0,Prenzlauer Berg,Pankow,52.53142,13.43421,3,1,60,40,2,10,95.0,0,strict,0,1,1,45,0,0,0,0,3.7780333685910654,Prenzlauer Berg (nh)
8854,15460335,0,1,Friedrichshain,Friedrichshain-Kreuzberg,52.51166,13.45764,2,1,41,40,1,20,96.0,0,flexible,0,0,1,39,0,0,0,0,3.7511487755308504,Friedrichshain (nh)
8859,15474240,0,0,Kreuzberg,Friedrichshain-Kreuzberg,52.49666,13.43477,2,1,50,20,1,0,89.0,0,strict,0,1,0,25,0,0,0,0,2.1802883863983515,Kreuzberg (nh)
8893,15557263,0,1,Prenzlauer Berg,Pankow,52.553259999999995,13.409629999999998,6,1,110,50,1,15,91.0,1,flexible,0,0,1,40,0,0,0,0,5.625267091433839,Prenzlauer Berg (nh)
8904,15593222,1,1,Schöneberg,Tempelhof - Schöneberg,52.501059999999995,13.35095,2,1,30,12,1,11,99.0,1,moderate,1,0,0,15,0,0,0,0,3.6074458607084305,Schöneberg (nh)
8927,15652886,1,1,Charlottenburg,Charlottenburg-Wilm.,52.518519999999995,13.31825,2,1,30,10,1,0,98.0,1,strict,0,1,0,50,0,0,0,0,6.0723227161801425,Charlottenburg (nh)
8933,15660868,1,0,Schöneberg,Tempelhof - Schöneberg,52.48661,13.352789999999999,4,1,115,50,2,20,100.0,0,moderate,1,0,1,82,0,1,1,0,3.9156277206575836,Schöneberg (nh)
8937,15675238,0,0,Prenzlauer Berg,Pankow,52.548559999999995,13.434470000000001,2,1,28,15,1,20,94.0,1,strict,0,1,0,17,0,1,0,0,5.487729656218939,Prenzlauer Berg (nh)
8938,15677345,1,0,Charlottenburg,Charlottenburg-Wilm.,52.506069999999994,13.323889999999999,4,1,60,20,1,15,98.0,0,strict,0,1,1,46,0,0,0,0,5.44600968817516,Charlottenburg (nh)
8951,15714854,0,1,Neukölln,Neukölln,52.477059999999994,13.42469,2,1,40,0,2,25,99.0,0,strict,0,1,1,67,0,0,0,0,3.179546805235649,Neukölln (nh)
8954,15730772,0,0,Neukölln,Neukölln,52.48615,13.43733,1,1,30,15,1,0,98.0,0,moderate,1,0,0,12,0,0,0,0,2.9084592075284035,Neukölln (nh)
8959,15754069,0,0,Wilmersdorf,Charlottenburg-Wilm.,52.4893,13.309289999999999,4,1,99,34,2,40,99.0,0,moderate,1,0,1,80,0,0,0,1,6.595701858040719,Wilmersdorf (nh)
8970,15767215,0,0,Niederschönhausen,Pankow,52.58752,13.4013,4,1,75,35,15,0,88.0,1,strict,0,1,1,60,0,0,0,0,9.424669810832693,other
8984,15782210,0,0,Neukölln,Neukölln,52.47656,13.43995,4,1,55,0,1,20,96.0,1,moderate,1,0,1,35,0,0,0,0,3.790666890041354,Neukölln (nh)
8994,15810587,0,1,Prenzlauer Berg,Pankow,52.534319999999994,13.42061,2,1,110,35,1,15,93.0,0,strict,0,1,1,68,0,0,0,0,3.679276948205564,Prenzlauer Berg (nh)
9002,15837592,0,1,Mitte,Mitte,52.52268,13.40536,2,1,90,35,1,10,94.0,0,strict,0,1,1,100,0,0,0,1,2.2142470236139578,Mitte (nh)
9003,15838586,1,0,Zehlendorf,Steglitz - Zehlendorf,52.43557,13.26715,2,1,35,0,1,20,96.0,0,flexible,0,0,0,40,0,0,0,0,11.91634640828999,other
9011,15854627,0,1,Wilmersdorf,Charlottenburg-Wilm.,52.47914,13.32954,2,1,39,30,2,15,84.0,0,moderate,1,0,0,30,0,0,0,0,5.695698845377591,Wilmersdorf (nh)
9014,15857997,0,1,Prenzlauer Berg,Pankow,52.540530000000004,13.41195,2,1,37,0,1,7,93.0,1,strict,0,1,0,22,0,0,0,1,4.230489477828957,Prenzlauer Berg (nh)
9016,15863074,0,0,Friedrichshain,Friedrichshain-Kreuzberg,52.51619,13.43975,2,1,85,15,2,20,95.0,0,strict,0,1,1,60,0,0,0,1,2.832245158913436,Friedrichshain (nh)
9020,15868988,0,1,Hansaviertel,Mitte,52.521530000000006,13.344420000000001,4,1,70,30,2,10,90.0,0,strict,0,1,1,36,0,0,0,0,4.549308735277622,Mitte
9025,15879336,0,1,Mitte,Mitte,52.53018,13.3951,2,1,67,18,1,0,100.0,0,strict,0,1,0,63,1,0,1,1,3.1079448223193187,Mitte (nh)
9027,15880310,0,0,Schöneberg,Tempelhof - Schöneberg,52.48871,13.35508,4,1,130,60,2,10,96.0,0,strict,0,1,1,100,0,0,0,0,3.6731374351258883,Schöneberg (nh)
9039,15900861,1,0,Prenzlauer Berg,Pankow,52.55393,13.4059,4,1,110,75,2,35,97.0,0,strict,0,1,1,73,0,1,0,0,5.688832430769083,Prenzlauer Berg (nh)
9045,15927481,0,0,Kreuzberg,Friedrichshain-Kreuzberg,52.50199,13.427589999999999,2,1,50,10,1,10,98.0,0,moderate,1,0,0,50,0,0,0,1,1.5876757379725348,Kreuzberg (nh)
9050,15935417,1,0,Prenzlauer Berg,Pankow,52.55231,13.415610000000001,2,1,31,0,1,0,98.0,0,strict,0,1,1,33,0,0,0,0,5.561600413572491,Prenzlauer Berg (nh)
9055,15941034,1,0,Prenzlauer Berg,Pankow,52.548019999999994,13.4131,2,1,68,54,1,5,98.0,1,moderate,1,0,1,31,0,0,0,0,5.066612436971607,Prenzlauer Berg (nh)
9059,15949677,0,0,Neukölln,Neukölln,52.486000000000004,13.43114,3,1,29,39,1,0,92.0,1,moderate,1,0,1,65,1,1,1,1,2.610593492679029,Neukölln (nh)
9063,15952729,0,1,Mitte,Mitte,52.53298,13.380989999999999,2,1,75,50,2,15,100.0,1,strict,0,1,1,50,0,0,0,0,3.706318928382354,Mitte (nh)
9071,15965916,0,0,Moabit,Mitte,52.53017,13.3293,3,1,79,20,1,20,91.0,0,moderate,1,0,1,45,0,0,0,0,5.911152061165123,Moabit (nh)
9074,15969521,0,0,Neukölln,Neukölln,52.4855,13.42978,2,1,28,10,1,8,95.0,1,flexible,0,0,0,194,0,0,0,0,2.5880596308880395,Neukölln (nh)
